	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Total number correct	Total number incorrect	Youden Index
utahontario1_KEGG_GLYCEROLIPID_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5206636500754149	0.6451612903225806	0.3145161290322581	-0.040322580645161255	25	0.3548387096774194	11.0	3.0	8.0	113.0	77.0	36.0	39.0	3.0	36.0	85.0	77.0	8.0	0.08870967741935484	0.2727272727272727	0.7272727272727273	0.9112903225806451	0.6814159292035398	0.3185840707964602	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9058823529411765	0.09411764705882353	80	44	-0.017194570135746545
utahontario1_KEGG_GLYCEROPHOSPHOLIPID_METABOLISM_weka_svm_weights_r_svm_rbf	0.6086956521739131	0.6944444444444444	0.36111111111111116	0.05555555555555558	25	0.3055555555555556	4.0	3.0	1.0	32.0	22.0	10.0	13.0	3.0	10.0	23.0	22.0	1.0	0.1111111111111111	0.75	0.25	0.8888888888888888	0.6875	0.3125	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.9565217391304348	0.043478260869565216	25	11	0.18729096989966565
utahontario1_KEGG_GLYCEROPHOSPHOLIPID_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5906485671191554	0.6451612903225806	0.3145161290322581	-0.040322580645161255	50	0.3548387096774194	7.0	1.0	6.0	117.0	79.0	38.0	39.0	1.0	38.0	85.0	79.0	6.0	0.056451612903225805	0.14285714285714285	0.8571428571428571	0.9435483870967742	0.6752136752136753	0.3247863247863248	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9294117647058824	0.07058823529411765	80	44	-0.04494720965309196
utahontario1_KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.6387959866220736	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.49562594268476623	0.6532258064516129	0.3145161290322581	-0.032258064516129004	25	0.3467741935483871	4.0	0.0	4.0	120.0	81.0	39.0	39.0	0.0	39.0	85.0	81.0	4.0	0.03225806451612903	0.0	1.0	0.967741935483871	0.675	0.325	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9529411764705882	0.047058823529411764	81	43	-0.04705882352941182
utahontario1_KEGG_GLYCOLYSIS_GLUCONEOGENESIS_weka_svm_weights_r_svm_rbf	0.5183946488294314	0.5555555555555556	0.36111111111111116	-0.08333333333333326	50	0.4444444444444444	5.0	1.0	4.0	31.0	19.0	12.0	13.0	1.0	12.0	23.0	19.0	4.0	0.1388888888888889	0.2	0.8	0.8611111111111112	0.6129032258064516	0.3870967741935484	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.8260869565217391	0.17391304347826086	20	16	-0.09698996655518388
utahontario1_KEGG_GLYCOLYSIS_GLUCONEOGENESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.6138763197586727	0.6532258064516129	0.3145161290322581	-0.032258064516129004	25	0.3467741935483871	20.0	8.0	12.0	104.0	73.0	31.0	39.0	8.0	31.0	85.0	73.0	12.0	0.16129032258064516	0.4	0.6	0.8387096774193549	0.7019230769230769	0.2980769230769231	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.8588235294117647	0.1411764705882353	81	43	0.06395173453996983
utahontario1_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE_weka_svm_weights_r_svm_rbf	0.4816053511705685	0.6388888888888888	0.36111111111111116	0.0	22	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE_weka_svm_weights_r_svm_rbf_Training_Data	0.6515837104072398	0.6693548387096774	0.3145161290322581	-0.016129032258064502	22	0.3306451612903226	4.0	1.0	3.0	120.0	82.0	38.0	39.0	1.0	38.0	85.0	82.0	3.0	0.03225806451612903	0.25	0.75	0.967741935483871	0.6833333333333333	0.31666666666666665	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9647058823529412	0.03529411764705882	83	41	-0.009653092006033148
utahontario1_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_weka_svm_weights_r_svm_rbf	0.49163879598662213	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_weka_svm_weights_r_svm_rbf_Training_Data	0.43710407239819005	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE_weka_svm_weights_r_svm_rbf	0.7357859531772575	0.6388888888888888	0.36111111111111116	0.0	15	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE_weka_svm_weights_r_svm_rbf_Training_Data	0.46184012066365004	0.6854838709677419	0.3145161290322581	0.0	15	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_GLYCOSAMINOGLYCAN_DEGRADATION_weka_svm_weights_r_svm_rbf	0.37792642140468236	0.6388888888888888	0.36111111111111116	0.0	19	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCOSAMINOGLYCAN_DEGRADATION_weka_svm_weights_r_svm_rbf_Training_Data	0.36048265460030166	0.6854838709677419	0.3145161290322581	0.0	19	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES_weka_svm_weights_r_svm_rbf	0.5652173913043478	0.6388888888888888	0.36111111111111116	0.0	15	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES_weka_svm_weights_r_svm_rbf_Training_Data	0.436500754147813	0.6774193548387096	0.3145161290322581	-0.008064516129032251	15	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES_weka_svm_weights_r_svm_rbf	0.3745819397993311	0.6388888888888888	0.36111111111111116	0.0	14	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES_weka_svm_weights_r_svm_rbf_Training_Data	0.35625942684766215	0.6854838709677419	0.3145161290322581	0.0	14	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES_weka_svm_weights_r_svm_rbf	0.34782608695652173	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES_weka_svm_weights_r_svm_rbf_Training_Data	0.4995475113122172	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_GLYCOSYLPHOSPHATIDYLINOSITOLGPI_ANCHOR_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.6755852842809364	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYCOSYLPHOSPHATIDYLINOSITOLGPI_ANCHOR_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.3698340874811463	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM_weka_svm_weights_r_svm_rbf	0.2709030100334448	0.6388888888888888	0.36111111111111116	0.0	18	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5300150829562595	0.6693548387096774	0.3145161290322581	-0.016129032258064502	18	0.3306451612903226	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	83	41	-0.02352941176470591
utahontario1_KEGG_GNRH_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.6120401337792643	0.6388888888888888	0.36111111111111116	0.0	75	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GNRH_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6265460030165912	0.6774193548387096	0.3145161290322581	-0.008064516129032251	75	0.32258064516129037	5.0	2.0	3.0	119.0	82.0	37.0	39.0	2.0	37.0	85.0	82.0	3.0	0.04032258064516129	0.4	0.6	0.9596774193548387	0.6890756302521008	0.31092436974789917	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9647058823529412	0.03529411764705882	84	40	0.0159879336349924
utahontario1_KEGG_GRAFT_VERSUS_HOST_DISEASE_weka_svm_weights_r_svm_rbf	0.5886287625418061	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_GRAFT_VERSUS_HOST_DISEASE_weka_svm_weights_r_svm_rbf_Training_Data	0.5779788838612369	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	10.0	4.0	6.0	114.0	79.0	35.0	39.0	4.0	35.0	85.0	79.0	6.0	0.08064516129032258	0.4	0.6	0.9193548387096774	0.6929824561403509	0.30701754385964913	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9294117647058824	0.07058823529411765	83	41	0.031975867269985025
utahontario1_KEGG_HEDGEHOG_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.6153846153846154	0.6944444444444444	0.36111111111111116	0.05555555555555558	25	0.3055555555555556	8.0	5.0	3.0	28.0	20.0	8.0	13.0	5.0	8.0	23.0	20.0	3.0	0.2222222222222222	0.625	0.375	0.7777777777777778	0.7142857142857143	0.2857142857142857	0.3611111111111111	0.38461538461538464	0.6153846153846154	0.6388888888888888	0.8695652173913043	0.13043478260869565	25	11	0.254180602006689
utahontario1_KEGG_HEDGEHOG_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6594268476621418	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	15.0	9.0	6.0	109.0	79.0	30.0	39.0	9.0	30.0	85.0	79.0	6.0	0.12096774193548387	0.6	0.4	0.8790322580645161	0.7247706422018348	0.27522935779816515	0.31451612903225806	0.23076923076923078	0.7692307692307693	0.6854838709677419	0.9294117647058824	0.07058823529411765	88	36	0.16018099547511322
utahontario1_KEGG_HEMATOPOIETIC_CELL_LINEAGE_weka_svm_weights_r_svm_rbf	0.6354515050167224	0.6666666666666666	0.36111111111111116	0.02777777777777779	50	0.33333333333333337	1.0	1.0	0.0	35.0	23.0	12.0	13.0	1.0	12.0	23.0	23.0	0.0	0.027777777777777776	1.0	0.0	0.9722222222222222	0.6571428571428571	0.34285714285714286	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	1.0	0.0	24	12	0.07692307692307687
utahontario1_KEGG_HEMATOPOIETIC_CELL_LINEAGE_weka_svm_weights_r_svm_rbf_Training_Data	0.6259426847662142	0.6854838709677419	0.3145161290322581	0.0	50	0.3145161290322581	14.0	7.0	7.0	110.0	78.0	32.0	39.0	7.0	32.0	85.0	78.0	7.0	0.11290322580645161	0.5	0.5	0.8870967741935484	0.7090909090909091	0.2909090909090909	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.9176470588235294	0.08235294117647059	85	39	0.09713423831070878
utahontario1_KEGG_HEPATITIS_C_weka_svm_weights_r_svm_rbf	0.5050167224080268	0.5833333333333334	0.36111111111111116	-0.05555555555555547	50	0.41666666666666663	4.0	1.0	3.0	32.0	20.0	12.0	13.0	1.0	12.0	23.0	20.0	3.0	0.1111111111111111	0.25	0.75	0.8888888888888888	0.625	0.375	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.8695652173913043	0.13043478260869565	21	15	-0.05351170568561869
utahontario1_KEGG_HEPATITIS_C_weka_svm_weights_r_svm_rbf_Training_Data	0.615686274509804	0.6290322580645161	0.3145161290322581	-0.056451612903225756	25	0.3709677419354839	19.0	6.0	13.0	105.0	72.0	33.0	39.0	6.0	33.0	85.0	72.0	13.0	0.1532258064516129	0.3157894736842105	0.6842105263157895	0.8467741935483871	0.6857142857142857	0.3142857142857143	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.8470588235294118	0.15294117647058825	78	46	9.049773755656076E-4
utahontario1_KEGG_HISTIDINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.5183946488294314	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	4.0	2.0	2.0	32.0	21.0	11.0	13.0	2.0	11.0	23.0	21.0	2.0	0.1111111111111111	0.5	0.5	0.8888888888888888	0.65625	0.34375	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.9130434782608695	0.08695652173913043	23	13	0.06688963210702337
utahontario1_KEGG_HISTIDINE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5417797888386124	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	6.0	2.0	4.0	118.0	81.0	37.0	39.0	2.0	37.0	85.0	81.0	4.0	0.04838709677419355	0.3333333333333333	0.6666666666666666	0.9516129032258065	0.6864406779661016	0.3135593220338983	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9529411764705882	0.047058823529411764	83	41	0.004223227752639502
utahontario1_KEGG_HOMOLOGOUS_RECOMBINATION_weka_svm_weights_r_svm_rbf	0.5652173913043478	0.6666666666666666	0.36111111111111116	0.02777777777777779	25	0.33333333333333337	3.0	2.0	1.0	33.0	22.0	11.0	13.0	2.0	11.0	23.0	22.0	1.0	0.08333333333333333	0.6666666666666666	0.3333333333333333	0.9166666666666666	0.6666666666666666	0.3333333333333333	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.9565217391304348	0.043478260869565216	24	12	0.11036789297658878
utahontario1_KEGG_HOMOLOGOUS_RECOMBINATION_weka_svm_weights_r_svm_rbf_Training_Data	0.6998491704374057	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	13.0	8.0	5.0	111.0	80.0	31.0	39.0	8.0	31.0	85.0	80.0	5.0	0.10483870967741936	0.6153846153846154	0.38461538461538464	0.8951612903225806	0.7207207207207207	0.27927927927927926	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.9411764705882353	0.058823529411764705	88	36	0.14630467571644035
utahontario1_KEGG_HUNTINGTONS_DISEASE_weka_svm_weights_r_svm_rbf	0.6622073578595318	0.6388888888888888	0.36111111111111116	0.0	125	0.36111111111111116	2.0	1.0	1.0	34.0	22.0	12.0	13.0	1.0	12.0	23.0	22.0	1.0	0.05555555555555555	0.5	0.5	0.9444444444444444	0.6470588235294118	0.35294117647058826	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.9565217391304348	0.043478260869565216	23	13	0.03344481605351168
utahontario1_KEGG_HUNTINGTONS_DISEASE_weka_svm_weights_r_svm_rbf_Training_Data	0.673001508295626	0.6935483870967742	0.3145161290322581	0.008064516129032362	125	0.30645161290322576	7.0	4.0	3.0	117.0	82.0	35.0	39.0	4.0	35.0	85.0	82.0	3.0	0.056451612903225805	0.5714285714285714	0.42857142857142855	0.9435483870967742	0.7008547008547008	0.29914529914529914	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9647058823529412	0.03529411764705882	86	38	0.06726998491704372
utahontario1_KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM_weka_svm_weights_r_svm_rbf	0.49163879598662213	0.6111111111111112	0.36111111111111116	-0.02777777777777768	75	0.38888888888888884	5.0	2.0	3.0	31.0	20.0	11.0	13.0	2.0	11.0	23.0	20.0	3.0	0.1388888888888889	0.4	0.6	0.8611111111111112	0.6451612903225806	0.3548387096774194	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8695652173913043	0.13043478260869565	22	14	0.02341137123745818
utahontario1_KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM_weka_svm_weights_r_svm_rbf_Training_Data	0.6313725490196078	0.6935483870967742	0.3145161290322581	0.008064516129032362	50	0.30645161290322576	17.0	9.0	8.0	107.0	77.0	30.0	39.0	9.0	30.0	85.0	77.0	8.0	0.13709677419354838	0.5294117647058824	0.47058823529411764	0.8629032258064516	0.719626168224299	0.2803738317757009	0.31451612903225806	0.23076923076923078	0.7692307692307693	0.6854838709677419	0.9058823529411765	0.09411764705882353	86	38	0.1366515837104072
utahontario1_KEGG_INFLUENZA_A_weka_svm_weights_r_svm_rbf	0.6086956521739131	0.6111111111111112	0.36111111111111116	-0.02777777777777768	125	0.38888888888888884	3.0	1.0	2.0	33.0	21.0	12.0	13.0	1.0	12.0	23.0	21.0	2.0	0.08333333333333333	0.3333333333333333	0.6666666666666666	0.9166666666666666	0.6363636363636364	0.36363636363636365	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.9130434782608695	0.08695652173913043	22	14	-0.010033444816053505
utahontario1_KEGG_INFLUENZA_A_weka_svm_weights_r_svm_rbf_Training_Data	0.6168929110105581	0.6612903225806451	0.3145161290322581	-0.024193548387096753	75	0.33870967741935487	13.0	5.0	8.0	111.0	77.0	34.0	39.0	5.0	34.0	85.0	77.0	8.0	0.10483870967741936	0.38461538461538464	0.6153846153846154	0.8951612903225806	0.6936936936936937	0.3063063063063063	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9058823529411765	0.09411764705882353	82	42	0.034087481146304555
utahontario1_KEGG_INOSITOL_PHOSPHATE_METABOLISM_weka_svm_weights_r_svm_rbf	0.5986622073578596	0.6666666666666666	0.36111111111111116	0.02777777777777779	50	0.33333333333333337	3.0	2.0	1.0	33.0	22.0	11.0	13.0	2.0	11.0	23.0	22.0	1.0	0.08333333333333333	0.6666666666666666	0.3333333333333333	0.9166666666666666	0.6666666666666666	0.3333333333333333	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.9565217391304348	0.043478260869565216	24	12	0.11036789297658878
utahontario1_KEGG_INOSITOL_PHOSPHATE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.6939668174962291	0.75	0.3145161290322581	0.06451612903225812	25	0.25	22.0	15.0	7.0	102.0	78.0	24.0	39.0	15.0	24.0	85.0	78.0	7.0	0.1774193548387097	0.6818181818181818	0.3181818181818182	0.8225806451612904	0.7647058823529411	0.23529411764705882	0.31451612903225806	0.38461538461538464	0.6153846153846154	0.6854838709677419	0.9176470588235294	0.08235294117647059	93	31	0.30226244343891406
utahontario1_KEGG_INSULIN_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.6086956521739131	0.5833333333333334	0.36111111111111116	-0.05555555555555547	125	0.41666666666666663	8.0	3.0	5.0	28.0	18.0	10.0	13.0	3.0	10.0	23.0	18.0	5.0	0.2222222222222222	0.375	0.625	0.7777777777777778	0.6428571428571429	0.35714285714285715	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.782608695652174	0.21739130434782608	21	15	0.013377926421404673
utahontario1_KEGG_INSULIN_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.7306184012066365	0.717741935483871	0.3145161290322581	0.032258064516129115	50	0.282258064516129	30.0	17.0	13.0	94.0	72.0	22.0	39.0	17.0	22.0	85.0	72.0	13.0	0.24193548387096775	0.5666666666666667	0.43333333333333335	0.7580645161290323	0.7659574468085106	0.23404255319148937	0.31451612903225806	0.4358974358974359	0.5641025641025641	0.6854838709677419	0.8470588235294118	0.15294117647058825	89	35	0.28295625942684755
utahontario1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION_weka_svm_weights_r_svm_rbf	0.5351170568561873	0.5555555555555556	0.36111111111111116	-0.08333333333333326	25	0.4444444444444444	7.0	2.0	5.0	29.0	18.0	11.0	13.0	2.0	11.0	23.0	18.0	5.0	0.19444444444444445	0.2857142857142857	0.7142857142857143	0.8055555555555556	0.6206896551724138	0.3793103448275862	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.782608695652174	0.21739130434782608	20	16	-0.0635451505016722
utahontario1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION_weka_svm_weights_r_svm_rbf_Training_Data	0.6153846153846155	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	18.0	9.0	9.0	106.0	76.0	30.0	39.0	9.0	30.0	85.0	76.0	9.0	0.14516129032258066	0.5	0.5	0.8548387096774194	0.7169811320754716	0.2830188679245283	0.31451612903225806	0.23076923076923078	0.7692307692307693	0.6854838709677419	0.8941176470588236	0.10588235294117647	85	39	0.1248868778280543
