Row.names	PathwayMutatedGenes	UtahControl_NumNonMuts	UtahControl_NumMuts	UtahCancer_NumNonMuts	UtahCancer_NumMuts	UtahControl_MutationRate	UtahCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_TELOMERE_MAINTENANCE	HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),POLA2(1),POLE2(1);DNA2(1),HIST1H2AB(1),HIST3H3(1),POLA2(1),POLE2(1),RPA1(1)	11	5	13	6	0.3125	0.315789473684	1.01494401998877	0.635587690025955	0.020883114368066	0.524563922587007
KEGG_JAK_STAT_SIGNALING_PATHWAY	IFNA14(1),IFNA6(1),IL11(1),IL2RA(1),IL6ST(1),LEPR(1),PIK3R5(1),STAT4(1),STAT5A(1),STAT6(1);IFNAR1(1),IL10RA(1),IL2RA(1),IL5(1),JAK2(1),MPL(3),PIK3CA(2),PIK3R5(1),PTPN6(1),SPRY2(1)	10	6	12	7	0.375	0.368421052632	0.972994666548499	0.652568876851897	-0.0401276945935068	0.998540103068967
REACTOME_CELL_CYCLE_CHECKPOINTS	CDC27(1),CDC7(1),MDM2(1),ORC6(1),PSMB4(1),PSMD1(1);BUB1B(2),CCNE1(1),CDC25A(1),HUS1(3),MDM2(3),RPA1(1)	10	6	12	7	0.375	0.368421052632	0.972994666548499	0.652568876851897	-0.0401276945935068	0.998540103068967
REACTOME_GLUCOSE_REGULATION_OF_INSULIN_SECRETION	CACNB3(1),ENO1(1),GNAI2(1),NDUFA1(1),PDHX(1),RAPGEF4(1),UQCRC1(1);CACNB3(1),ENO1(1),GAPDHS(1),IDH3A(2),NDUFA1(1),NDUFA6(1),NDUFB8(1),NDUFV1(1),PFKFB1(1),PFKP(1),SUCLG1(1),SUCLG2(1)	9	7	11	8	0.4375	0.421052631579	0.936866048719862	0.670316684975485	-0.0979504887461725	0.998540103068967
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	ABCD1(1),ACADS(1),ACADVL(1),ACER1(1),ANGPTL4(1),CEL(2),CYP11B1(1),CYP27A1(1),CYP7A1(1),DEGS1(1),ECI1(1),HACL1(1),HADHA(3),HSD3B1(1),PNLIPRP2(1);CRAT(2),EBP(1),ECI1(1),HADHA(3),LASS5(1),MVD(2),PEX11A(1),PNLIP(1),SCARB1(2),SGPP2(1),SPHK1(1),STAR(1),UCP1(1)	5	11	6	13	0.6875	0.684210526316	0.985276015529467	0.648461253244346	-0.020883114368066	0.998540103068967
BIOCARTA_CBL_PATHWAY	PDGFRA(1);PDGFRA(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_CCR3_PATHWAY	ROCK2(1);MYL2(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_DREAM_PATHWAY	CREM(1);KCNIP3(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_GABA_PATHWAY	GABRA3(1);GABRA6(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_GLYCOLYSIS_PATHWAY	ENO1(1);ENO1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_IL6_PATHWAY	IL6ST(1);JAK2(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_MCM_PATHWAY	ORC6(1);CCNE1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_NFKB_PATHWAY	IRAK1(1);NFKB1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_PGC1A_PATHWAY	MEF2D(1);SLC2A4(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_PYK2_PATHWAY	PTK2B(1);PTK2B(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_RARRXR_PATHWAY	ERCC3(1);KAT2B(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_STEM_PATHWAY	IL11(1);IL5(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_WNT_PATHWAY	FZD1(1);FZD1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
KEGG_ABC_TRANSPORTERS	ABCD1(1);ABCD3(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	CTSB(1);CANX(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HYAL3(1);HYAL3(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
KEGG_HISTIDINE_METABOLISM	ACY3(1);ALDH3A2(1),CNDP1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
KEGG_SULFUR_METABOLISM	SULT1A2(1);PAPSS1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
KEGG_SULFUR_RELAY_SYSTEM	NFS1(1);MPST(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	GRIK3(1);GRIK1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	ADCY5(1);ADCY5(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_CAM_PATHWAY	ADCY5(1);ADCY5(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_CELLEXTRACELLULAR_MATRIX_INTERACTIONS	FBLIM1(1);ILK(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_DEPOLARIZATION_OF_THE_PRESYNAPTIC_TERMINAL_TRIGGERS_THE_OPENING_OF_CALCIUM_CHANNELS	CACNB3(1);CACNB3(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_DUAL_INCISION_REACTION_IN_GG_NER	ERCC3(1);RPA1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	ORC6(1);CDC25A(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	ERCC3(1);SUPT4H1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	CCT3(1);CCT3(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_FURTHER_PLATELET_RELEASATE	TLN1(1);TLN1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	ADCY5(1),ADRA2C(1),ANXA1(1),CCR8(1),CNR1(1),GALR1(2),GALR3(1),GNAI2(1),LPAR3(1),OPRL1(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1);ADCY5(1),ADRA2C(5),C3AR1(1),CCL25(1),CCR5(1),CCR6(1),CXCR3(1),DRD4(2),OPRL1(1),RHO(1),RLN3(2)	8	8	10	9	0.5	0.473684210526	0.90271604761962	0.689232112054572	-0.155176697224619	0.998542629836967
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	PIK3R5(1);PIK3R5(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	MED16(1);KAT2B(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	ADCY5(1);ADCY5(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	PIK3R5(1);PIK3R5(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_GS_ALPHA_MEDIATED_EVENTS_IN_GLUCAGON_SIGNALLING	ADCY5(1);ADCY5(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	ADCY5(1),CACNB3(1),ENO1(1),GNAI2(1),MLXIPL(1),NDUFA1(1),PDHX(1),PRKAG3(1),RAPGEF4(1),UQCRC1(1);ADCY5(1),CACNB3(1),ENO1(1),GAPDHS(1),IDH3A(2),NDUFA1(1),NDUFA6(1),NDUFB8(1),NDUFV1(1),PFKFB1(1),PFKP(1),SUCLG1(1),SUCLG2(1)	8	8	10	9	0.5	0.473684210526	0.90271604761962	0.689232112054572	-0.155176697224619	0.998542629836967
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	GRIK3(1);GRIK1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_MAP_KINASES_ACTIVATION_IN_TLR_CASCADE	DUSP7(1);TLR3(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_METABOLISM_OF_MRNA	EXOSC1(1);EXOSC9(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_MICRORNA_BIOGENESIS	DROSHA(1);DGCR8(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	EXOSC1(1);EXOSC9(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	AP1B1(1);ATP6V1H(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	NUP93(1);NUP155(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	IRAK1(1);NFKB1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1);RIMS1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	NUP93(1);NUP155(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_P75NTR_SIGNALS_VIA_NFKB	IRAK1(1);NFKB1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_PHASE_1_FUNCTIONALIZATION	FMO3(1);TBXAS1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_PKA_ACTIVATION	ADCY5(1);ADCY5(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_POLYMERASE_SWITCHING	POLA2(1);POLA2(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	MLXIPL(1);PFKFB1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	CCT3(1);CCT3(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	NUP93(1);NUP155(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS	IGFBP2(1);IGFBP2(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA	NUP93(1);NUP155(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_SIGNALLING_TO_ERKS	MAPK13(1);SHC2(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_SIGNALLING_TO_RAS	MAPK13(1);SHC2(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_SMOOTH_MUSCLE_CONTRACTION	TLN1(1);TLN1(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_SNRNP_ASSEMBLY	NUP93(1);NUP155(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	RRM1(1);CTPS2(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	AP1B1(1);ATP6V1H(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	NUP93(1);NUP155(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
REACTOME_VPR_MEDIATED_NUCLEAR_IMPORT_OF_PICS	NUP93(1);NUP155(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
SA_MMP_CYTOKINE_CONNECTION	TGFB2(1);TGFB2(1)	15	1	18	1	0.0625	0.0526315789474	0.83771014892538	0.798319327731092	-0.125298686208396	0.998542629836967
BIOCARTA_AT1R_PATHWAY	AGTR1(1),MEF2D(1),PTK2B(1);AGTR1(2),PTK2B(1)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
BIOCARTA_CARM_ER_PATHWAY	ERCC3(1),HDAC10(1);NR0B1(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
BIOCARTA_D4GDI_PATHWAY	CASP3(2),CASP9(1),PRF1(1);PARP1(1),PRF1(3)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
BIOCARTA_FEEDER_PATHWAY	LCT(1),MPI(1);MPI(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
BIOCARTA_HDAC_PATHWAY	MEF2D(1),MYOD1(1);IGF1R(1),PIK3CA(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
BIOCARTA_IGF1_PATHWAY	RASA1(2);IGF1R(1),PIK3CA(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
BIOCARTA_IL2_PATHWAY	IL2RA(1),STAT5A(1);IL2RA(1),SYK(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
BIOCARTA_INFLAM_PATHWAY	IL11(1),TGFB2(1);IL5(1),TGFB2(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
BIOCARTA_MET_PATHWAY	HGF(1),PTK2B(1),RASA1(2);PIK3CA(2),PTK2B(1)	12	4	16	3	0.25	0.157894736842	0.571963393776052	0.864597026999697	-0.678620892538296	0.998542629838389
BIOCARTA_PDGF_PATHWAY	PDGFRA(1),RASA1(2),STAT4(1),STAT5A(1),STAT6(1);PDGFRA(1),PIK3CA(2)	12	4	16	3	0.25	0.157894736842	0.571963393776052	0.864597026999697	-0.678620892538296	0.998542629838389
BIOCARTA_TOLL_PATHWAY	ECSIT(1),IRAK1(1),TLR10(1),TLR6(1);NFKB1(1),TLR10(1),TLR3(1)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
KEGG_BILE_SECRETION	ADCY5(1),AQP8(1),CYP7A1(1),EPHX1(1),NR1H4(2);ADCY5(1),AQP8(1),EPHX1(1),SCARB1(2)	11	5	14	5	0.3125	0.263157894737	0.791184078074258	0.757322951427512	-0.321898153229607	0.998542629838389
KEGG_CARBOHYDRATE_DIGESTION_AND_ABSORPTION	GNAT3(1),LCT(1),PIK3R5(1),SLC2A5(1);PIK3CA(2),PIK3R5(1),SLC37A4(1)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	ATP6V1D(1),CASP3(2),MAPK13(1);ATP6V1E2(1),ATP6V1H(1),NFKB1(1),NOD1(1)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
KEGG_FATTY_ACID_ELONGATION_IN_MITOCHONDRIA	HADHA(3);HADHA(3)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
KEGG_FATTY_ACID_METABOLISM	ACADS(1),ACADVL(1),ACSL6(1),ECI1(1),HADHA(3);ADH4(1),ALDH3A2(1),ECI1(1),HADHA(3)	10	6	13	6	0.375	0.315789473684	0.775059951484297	0.765776789024843	-0.36763359781522	0.998542629838389
KEGG_GAP_JUNCTION	ADCY5(1),GNAI2(1),MAP3K2(1),PDGFB(1),PDGFRA(1);ADCY5(1),DRD1(1),ITPR1(1),ITPR2(1),PDGFRA(1),TUBAL3(2)	11	5	14	5	0.3125	0.263157894737	0.791184078074258	0.757322951427512	-0.321898153229607	0.998542629838389
KEGG_GLYCEROLIPID_METABOLISM	CEL(2),DGKD(1),GLA(1),PNLIPRP2(1);AGPAT9(1),ALDH3A2(1),GLYCTK(1),MOGAT3(1),PNLIP(1)	11	5	14	5	0.3125	0.263157894737	0.791184078074258	0.757322951427512	-0.321898153229607	0.998542629838389
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	B4GALT7(1),CSGALNACT2(1),XYLT2(1);CHPF(1),CHSY1(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	ACTN3(2),CLDN23(1),GNAI2(1),MAPK13(1),NCF2(2),PIK3R5(1),PTK2B(1),RAPGEF4(1),ROCK2(1),TXK(1);CLDN23(2),ITGA4(2),MYL2(1),NCF2(2),PIK3CA(2),PIK3R5(1),PTK2B(1),SIPA1(1)	8	8	11	8	0.5	0.421052631579	0.733968669374299	0.790114389809703	-0.467058930244707	0.998542629838389
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	CASP5(1),MAPK13(1),NLRC4(2),SUGT1(1);CARD6(1),NFKB1(1),NOD1(1),SUGT1(1)	11	5	15	4	0.3125	0.210526315789	0.595822623957518	0.858769002595476	-0.687623951121284	0.998542629838389
KEGG_OXIDATIVE_PHOSPHORYLATION	ATP6V1D(1),COX4I2(1),COX6A2(1),NDUFA1(1),UQCRC1(1);ATP6V1E2(1),ATP6V1H(1),COX6A2(1),NDUFA1(1),NDUFA6(1),NDUFB8(1),NDUFV1(1)	11	5	15	4	0.3125	0.210526315789	0.595822623957518	0.858769002595476	-0.687623951121284	0.998542629838389
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	DPYS(1),ENPP1(1);COASY(1),VNN2(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	HCLS1(1),ROCK2(1);TUBAL3(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
KEGG_PPAR_SIGNALING_PATHWAY	ACSL6(1),ANGPTL4(1),CYP27A1(1),CYP7A1(1);ILK(1),SLC27A4(1),UCP1(1)	12	4	16	3	0.25	0.157894736842	0.571963393776052	0.864597026999697	-0.678620892538296	0.998542629838389
KEGG_RIBOSOME_BIOGENESIS_IN_EUKARYOTES	DROSHA(1),EIF6(2),NXF1(1),RIOK1(1),RPP38(1);CIRH1A(1),CSNK2A2(1),NOP58(2),RCL1(1)	11	5	14	5	0.3125	0.263157894737	0.791184078074258	0.757322951427512	-0.321898153229607	0.998542629838389
KEGG_RNA_TRANSPORT	NUP93(1),NXF1(1),PABPC3(1),RPP38(1),TACC3(1),THOC5(1);EIF3A(1),EIF4G3(1),NUP155(1),PABPC3(1),PABPC4L(2),THOC5(1),UPF2(1)	10	6	13	6	0.375	0.315789473684	0.775059951484297	0.765776789024843	-0.36763359781522	0.998542629838389
KEGG_SPLICEOSOME	AQR(1),LSM7(1),PRPF40B(2);PLRG1(1),TCERG1(2),U2SURP(1)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
KEGG_STARCH_AND_SUCROSE_METABOLISM	ENPP1(1),PGM2(1);GAA(1),UGT1A3(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
KEGG_STEROID_BIOSYNTHESIS	CEL(2);CYP27B1(1),EBP(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	ACTN3(2),H2BFM(1),HIST1H2AH(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1);C1QB(1),C1R(1),HIST1H2AB(1),HIST3H3(1)	11	5	15	4	0.3125	0.210526315789	0.595822623957518	0.858769002595476	-0.687623951121284	0.998542629838389
KEGG_VIRAL_MYOCARDITIS	CASP3(2),CASP9(1),PRF1(1),SGCA(1);EIF4G3(1),PRF1(3),SGCA(1)	11	5	14	5	0.3125	0.263157894737	0.791184078074258	0.757322951427512	-0.321898153229607	0.998542629838389
REACTOME_BIOLOGICAL_OXIDATIONS	CYP11B1(1),CYP27A1(1),CYP2S1(1),CYP2U1(1),CYP7A1(1),FMO3(1),GSTA5(1),GSTM5(1),SULT1A2(1);ADH4(1),CYP27B1(1),CYP3A7(1),FMO1(1),GSTA2(1),GSTO1(1),TBXAS1(1),UGT1A3(2)	8	8	11	8	0.5	0.421052631579	0.733968669374299	0.790114389809703	-0.467058930244707	0.998542629838389
REACTOME_CELL_CELL_ADHESION_SYSTEMS	CADM1(1),CLDN23(1);CLDN23(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	PSMB4(1),PSMD1(1);CCNE1(1),CDC25A(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	CYP11B1(1),CYP27A1(1),CYP2S1(1),CYP2U1(1),CYP7A1(1);CYP27B1(1),CYP3A7(1),TBXAS1(1)	12	4	16	3	0.25	0.157894736842	0.571963393776052	0.864597026999697	-0.678620892538296	0.998542629838389
REACTOME_DNA_REPAIR	ERCC3(1),FANCD2(1),MUTYH(1),OGG1(2),PALB2(1),POLE2(1),XRCC4(2);CCNO(3),MUTYH(1),POLE2(1),RPA1(1)	10	6	13	6	0.375	0.315789473684	0.775059951484297	0.765776789024843	-0.36763359781522	0.998542629838389
REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION	PDGFB(1),PDGFRA(1),RASA1(2),STAT5A(1),STAT6(1);PDGFRA(1),PIK3CA(2)	12	4	16	3	0.25	0.157894736842	0.571963393776052	0.864597026999697	-0.678620892538296	0.998542629838389
REACTOME_EGFR_DOWNREGULATION	EPN1(1),SH3GL2(1);HGS(1),SPRY2(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_ELECTRON_TRANSPORT_CHAIN	NDUFA1(1),UQCRC1(1);NDUFA1(1),NDUFA6(1),NDUFB8(1),NDUFV1(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	PRKAG3(1),RPTOR(1);RPTOR(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
